Date,XLU,XLU #,XLB,XLB #,XLI,XLI #,XLE,XLE #,XLY,XLY #,XLP,XLP #,XLV,XLV #,XLK,XLK #,XLF,XLF #,Cash,Total
2012-Apr-27,11003.5,309,1477.2,40,9414.72,252,1699.2,24,20045.2,437,13194,385,17001.1,453,30870.8,1028,21976.3,1416,32661.3,159343
2012-Apr-30,11018.9,309,1466.8,40,9326.52,252,1709.76,24,19931.6,437,13159.3,385,16992,453,30655,1028,21848.9,1416,32661.3,158770
2012-May-01,10931.2,305,1660.05,45,9502.72,256,-2818.14,-39,31310.6,682,13228.2,386,17206.1,457,24325,813,22714.6,1457,31359,159419
2012-May-02,10867.2,305,1651.95,45,9505.28,256,-2772.12,-39,31481.1,682,13239.8,386,17174.1,457,24341.2,813,22539.8,1457,31359,159387
2012-May-03,10833.6,305,1633.05,45,9428.48,256,-2726.1,-39,31235.6,682,13259.1,386,17110.1,457,24138,813,22350.4,1457,31359,158621
2012-May-04,10848.9,305,1605.6,45,9292.8,256,-2663.7,-39,30628.6,682,13154.9,386,16886.2,457,23633.9,813,22000.7,1457,31359,156747
2012-May-07,10827.5,305,1606.95,45,9267.2,256,-2655.9,-39,30615,682,13174.2,386,16922.7,457,23568.9,813,22131.8,1457,31359,156817
2012-May-08,10845.8,305,1599.3,45,9244.16,256,-2647.32,-39,30246.7,682,13143.3,386,16927.3,457,23487.6,813,21986.1,1457,31359,156192
2012-May-09,10851.9,305,1584.9,45,9136.64,256,-2634.45,-39,30130.8,682,13077.7,386,16813,457,23487.6,813,21738.4,1457,31359,155545
2012-May-10,10952.5,305,1579.95,45,9149.44,256,-2645.76,-39,30233.1,682,13170.3,386,16931.8,457,23308.7,813,21825.9,1457,31359,155865
2012-May-11,10958.6,305,1575.45,45,9131.52,256,-2626.26,-39,30171.7,682,13135.6,386,16913.6,457,23325,813,21578.2,1457,31359,155522
2012-May-14,10946.4,305,1553.85,45,9026.56,256,-2582.58,-39,29748.8,682,13081.5,386,16858.7,457,23121.7,813,21141.1,1457,31359,154255
2012-May-15,10870.2,305,1530.45,45,8980.48,256,-2539.68,-39,29701.1,682,13066.1,386,16758.2,457,23056.7,813,21024.5,1457,31359,153807
2012-May-16,10885.4,305,1513.8,45,8970.24,256,-2525.25,-39,29653.4,682,13108.6,386,16785.6,457,22869.7,813,20718.5,1457,31359,153339
2012-May-17,10824.5,305,1480.5,45,8778.24,256,-2509.26,-39,28869.1,682,13015.9,386,16630.2,457,22544.5,813,20296,1457,31359,151289
2012-May-18,10803.1,305,1474.65,45,8734.72,256,-2493.66,-39,28650.8,682,12938.7,386,16484,457,22333.1,813,20062.9,1457,31359,150347
2012-May-21,10815.3,305,1517.85,45,8929.28,256,-2550.99,-39,29155.5,682,12988.9,386,16643.9,457,22885.9,813,20252.3,1457,31359,151997
2012-May-22,10891.5,305,1508.4,45,8962.56,256,-2544.75,-39,29271.4,682,13004.3,386,16598.2,457,22812.8,813,20412.6,1457,31359,152276
2012-May-23,10833.6,305,1526.4,45,9011.2,256,-2554.11,-39,29428.3,682,12969.6,386,16525.1,457,22837.2,813,20485.4,1457,31359,152422
2012-May-24,10876.3,305,1535.85,45,9000.96,256,-2552.16,-39,29564.7,682,13093.1,386,16685.1,457,22707.1,813,20500,1457,31359,152770
2012-May-25,10912.9,305,1529.55,45,8939.52,256,-2540.07,-39,29517,682,13081.5,386,16643.9,457,22658.3,813,20427.1,1457,31359,152529
2012-May-29,10946.4,305,1556.1,45,9059.84,256,-2582.58,-39,29926.2,682,13174.2,386,16698.8,457,22959.1,813,20718.5,1457,31359,153816
2012-May-30,10879.3,305,1528.2,45,8908.8,256,-2503.41,-39,29455.6,682,13066.1,386,16602.8,457,22812.8,813,20237.7,1457,31359,152347
2012-May-31,10937.3,305,1521.9,45,8875.52,256,-2481.57,-39,29394.2,682,13039.1,386,16520.6,457,22707.1,813,20412.6,1457,31359,152286
2012-Jun-01,39888.1,1117,529.6,16,8798.31,261,-18922.2,-305,22831.8,547,12368.7,373,16086,453,16972.8,624,20693.7,1534,30267,149514
2012-Jun-04,40022.1,1117,530.08,16,8706.96,261,-18907,-305,22913.8,547,12409.7,373,16122.3,453,17072.6,624,20494.2,1534,30267,149632
2012-Jun-05,40167.3,1117,535.2,16,8733.06,261,-19068.6,-305,23039.6,547,12394.8,373,16212.9,453,17178.7,624,20831.7,1534,30267,150292
2012-Jun-06,40725.8,1117,548.64,16,8965.35,261,-19657.2,-305,23537.4,547,12562.6,373,16466.5,453,17571.8,624,21445.3,1534,30267,152433
2012-Jun-07,41038.6,1117,549.6,16,9014.94,261,-19669.4,-305,23537.4,547,12607.4,373,16475.6,453,17484.5,624,21430,1534,30267,152736
2012-Jun-08,41127.9,1117,553.28,16,9082.8,261,-19672.5,-305,23745.3,547,12715.6,373,16575.3,453,17677.9,624,21690.8,1534,30267,153763
2012-Jun-11,41094.4,1117,543.04,16,8965.35,261,-19404.1,-305,23384.2,547,12655.9,373,16430.3,453,17428.3,624,21291.9,1534,30267,152656
2012-Jun-12,41139.1,1117,553.12,16,9108.9,261,-19678.6,-305,23635.9,547,12715.6,373,16584.3,453,17603,624,21614.1,1534,30267,153542
2012-Jun-13,41150.3,1117,544.64,16,9017.55,261,-19428.5,-305,23291.3,547,12696.9,373,16566.2,453,17497,624,21537.4,1534,30267,153140
2012-Jun-14,41429.5,1117,549.12,16,9088.02,261,-19733.5,-305,23603.1,547,12872.2,373,16815.4,453,17584.3,624,21798.1,1534,30267,154273
2012-Jun-15,41250.8,1117,552.48,16,9124.56,261,-20014.1,-305,23750.7,547,12805.1,373,16788.2,453,17702.9,624,21997.6,1534,31033.6,154992
2012-Jun-18,41407.2,1117,555.36,16,9145.44,261,-19834.1,-305,23920.3,547,12838.7,373,16901.4,453,17833.9,624,21874.8,1534,31033.6,155677
2012-Jun-19,41317.8,1117,565.92,16,9268.11,261,-20120.9,-305,24139.1,547,12827.5,373,17055.5,453,17971.2,624,22243,1534,31033.6,156301
2012-Jun-20,40915.7,1117,562.72,16,9218.52,261,-20041.5,-305,24111.8,547,12760.3,373,17010.1,453,18002.4,624,22289,1534,31033.6,155863
2012-Jun-21,40491.2,1117,544.32,16,9038.43,261,-19221.1,-305,23586.6,547,12611.1,373,16774.6,453,17578.1,624,21798.1,1534,31033.6,154235
2012-Jun-22,40502.4,1117,547.2,16,9069.75,261,-19349.2,-305,23690.6,547,12648.4,373,16951.3,453,17771.5,624,21997.6,1534,31033.6,154863
2012-Jun-25,40424.2,1117,540.32,16,8902.71,261,-18916.1,-305,23324.1,547,12570.1,373,16742.9,453,17409.6,624,21537.4,1534,31033.6,153569
2012-Jun-26,40480.1,1117,542.08,16,8918.37,261,-19120.4,-305,23614,547,12599.9,373,16792.7,453,17478.2,624,21644.7,1534,31033.6,153983
2012-Jun-27,40938.1,1117,548,16,9004.5,261,-19517,-305,23581.2,547,12674.5,373,16973.9,453,17584.3,624,21905.5,1534,31033.6,154727
2012-Jun-28,41083.3,1117,548.16,16,8996.67,261,-19651.2,-305,23449.9,547,12730.5,373,16896.9,453,17440.8,624,21890.2,1534,31033.6,154419
2012-Jun-29,41317.8,1117,564.64,16,9309.87,261,-20242.9,-305,23947.7,547,12969.2,373,17218.5,453,17927.5,624,22457.8,1534,31033.6,156504
2012-Jul-02,41649.2,1119,-421.32,-12,9122.88,258,-22509.6,-339,14139,322,25807.9,738,16662.8,437,17767.3,615,21918.2,1488,33072.6,157209
2012-Jul-03,41548.5,1119,-427.32,-12,9218.34,258,-23048.6,-339,14126.1,322,25925.9,738,16658.4,437,17908.8,615,22037.3,1488,33072.6,157020
2012-Jul-05,41302.3,1119,-426.72,-12,9208.02,258,-22746.9,-339,14161.6,322,25830,738,16553.6,437,17908.8,615,21709.9,1488,33072.6,156573
2012-Jul-06,41212.8,1119,-421.8,-12,9084.18,258,-22472.3,-339,14093.9,322,25800.5,738,16444.3,437,17644.4,615,21531.4,1488,33072.6,155990
2012-Jul-09,41078.5,1119,-419.16,-12,9079.02,258,-22370.6,-339,14016.7,322,25771,738,16531.7,437,17607.4,615,21501.6,1488,33072.6,155869
2012-Jul-10,41145.6,1119,-412.92,-12,8931.96,258,-22021.4,-339,13932.9,322,25800.5,738,16453.1,437,17410.6,615,21337.9,1488,33072.6,155651
2012-Jul-11,41358.2,1119,-411.6,-12,8859.72,258,-22319.8,-339,13852.4,322,25763.6,738,16439.9,437,17330.7,615,21516.5,1488,33072.6,155462
2012-Jul-12,41414.2,1119,-409.56,-12,8826.18,258,-22245.2,-339,13820.2,322,25785.7,738,16479.3,437,17158.5,615,21293.3,1488,33072.6,155195
2012-Jul-13,41783.5,1119,-416.88,-12,8996.46,258,-22635,-339,14045.6,322,26073.5,738,16662.8,437,17386,615,21888.5,1488,33072.6,156857
2012-Jul-16,41761.1,1119,-415.32,-12,8934.54,258,-22709.6,-339,13955.5,322,25940.7,738,16693.4,437,17367.6,615,21843.8,1488,33072.6,156444
2012-Jul-17,41850.6,1119,-420.6,-12,8973.24,258,-22994.4,-339,14093.9,322,26051.4,738,16907.5,437,17435.2,615,21962.9,1488,33072.6,156932
2012-Jul-18,41984.9,1119,-423.12,-12,9140.94,258,-23194.4,-339,14168,322,26058.8,738,16933.8,437,17736.6,615,21858.7,1488,33072.6,157337
2012-Jul-19,42063.2,1119,-427.68,-12,9184.8,258,-23265.6,-339,14261.4,322,26021.9,738,16933.8,437,17890.3,615,21724.8,1488,33072.6,157459
2012-Jul-20,42152.7,1119,-425.04,-12,9071.28,258,-23319.8,-339,14087.5,322,25859.5,738,16715.2,437,17687.4,615,21397.4,1488,33072.6,156299
2012-Jul-23,41873,1119,-418.32,-12,9024.84,258,-23096.1,-339,13881.4,322,25638.1,738,16518.6,437,17515.2,615,21218.9,1488,33072.6,155228
2012-Jul-24,41503.7,1119,-411.84,-12,8924.22,258,-22726.6,-339,13788,322,25556.9,738,16335.1,437,17336.9,615,21159.4,1488,33072.6,154538
2012-Jul-25,41481.3,1119,-411.84,-12,8955.18,258,-22743.5,-339,13759.1,322,25564.3,738,16413.7,437,17269.2,615,21233.8,1488,33072.6,154594
2012-Jul-26,42130.4,1119,-413.76,-12,9091.92,258,-23391,-339,13981.2,322,25985,738,16571,437,17533.7,615,21561.1,1488,33072.6,156122
2012-Jul-27,42622.7,1119,-421.32,-12,9290.58,258,-23804.6,-339,14258.2,322,26280.2,738,16968.7,437,17914.9,615,21962.9,1488,33072.6,158145
2012-Jul-30,42779.4,1119,-420.96,-12,9264.78,258,-23872.4,-339,14203.4,322,26413,738,16881.3,437,17921.1,615,21918.2,1488,33072.6,158160
2012-Jul-31,42432.5,1119,-418.08,-12,9238.98,258,-23611.4,-339,14019.9,322,26294.9,738,16776.4,437,17994.9,615,21814.1,1488,33072.6,157615
2012-Aug-01,42070.3,1118,-418.2,-12,9354.91,263,-23166.7,-331,14352.2,331,26162.1,738,17015.6,443,18050,619,22206,1522,31126.9,156753
2012-Aug-02,41835.6,1118,-413.28,-12,9307.57,263,-22779.4,-331,14388.6,331,25948.1,738,16851.7,443,17932.4,619,22038.6,1522,31126.9,156237
2012-Aug-03,42327.5,1118,-421.44,-12,9510.08,263,-23315.6,-331,14673.2,331,26383.5,738,17051.1,443,18285.3,619,22556,1522,31126.9,158177
2012-Aug-06,42226.9,1118,-425.28,-12,9510.08,263,-23378.5,-331,14726.2,331,26368.7,738,17055.5,443,18415.2,619,22647.4,1522,31126.9,158273
2012-Aug-07,41790.8,1118,-430.2,-12,9607.39,263,-23729.4,-331,14865.2,331,26228.5,738,17015.6,443,18539.1,619,22738.7,1522,31126.9,157753
2012-Aug-08,41846.7,1118,-430.68,-12,9594.24,263,-23749.2,-331,14792.4,331,26413,738,17077.6,443,18545.2,619,22738.7,1522,31126.9,157955
2012-Aug-09,41846.7,1118,-433.08,-12,9602.13,263,-23911.4,-331,14782.5,331,26302.3,738,17068.8,443,18607.1,619,22723.5,1522,31126.9,157715
2012-Aug-10,41969.7,1118,-432.72,-12,9646.84,263,-23954.5,-331,14769.2,331,26294.9,738,17139.7,443,18650.5,619,22738.7,1522,31126.9,157949
2012-Aug-13,41925,1118,-430.32,-12,9625.8,263,-23865.1,-331,14775.8,331,26287.6,738,17095.4,443,18706.2,619,22753.9,1522,31126.9,158001
2012-Aug-14,41880.3,1118,-428.4,-12,9612.65,263,-23822.1,-331,14812.2,331,26390.9,738,17139.7,443,18669,619,22723.5,1522,31126.9,158105
2012-Aug-15,41679,1118,-429.12,-12,9633.69,263,-23818.8,-331,14858.6,331,26405.6,738,17179.5,443,18675.2,619,22799.6,1522,31126.9,158110
2012-Aug-16,41578.4,1118,-435.48,-12,9731,263,-24030.6,-331,14981.1,331,26472.1,738,17135.2,443,18929,619,22951.8,1522,31126.9,158439
2012-Aug-17,41466.6,1118,-434.88,-12,9778.34,263,-24020.7,-331,15037.3,331,26494.2,738,17046.6,443,19034.2,619,23027.9,1522,31126.9,158557
2012-Aug-20,41544.9,1118,-434.04,-12,9757.3,263,-23937.9,-331,14974.4,331,26494.2,738,17082.1,443,19052.8,619,23088.7,1522,31126.9,158749
2012-Aug-21,41243,1118,-434.64,-12,9736.26,263,-23861.8,-331,14954.6,331,26331.8,738,17024.5,443,18929,619,23164.8,1522,31126.9,158215
2012-Aug-22,41175.9,1118,-438.24,-12,9688.92,263,-23951.2,-331,14997.6,331,26250.7,738,17037.8,443,18960,619,23134.4,1522,31126.9,157983
2012-Aug-23,40751.1,1118,-430.92,-12,9610.02,263,-23686.4,-331,14895,331,26044,738,17015.6,443,18805.2,619,22906.1,1522,31126.9,157037
2012-Aug-24,40941.2,1118,-430.08,-12,9654.73,263,-23825.4,-331,15017.5,331,26272.8,738,17161.8,443,18922.8,619,23027.9,1522,31126.9,157870
2012-Aug-27,41030.6,1118,-427.56,-12,9625.8,263,-23835.3,-331,14994.3,331,26309.7,738,17179.5,443,18941.4,619,23012.6,1522,31126.9,157958
2012-Aug-28,40952.3,1118,-426.6,-12,9588.98,263,-23851.9,-331,15024.1,331,26324.5,738,17153,443,18898.1,619,22982.2,1522,31126.9,157772
2012-Aug-29,40885.3,1118,-427.56,-12,9586.35,263,-23693,-331,15096.9,331,26265.4,738,17210.5,443,18935.2,619,23027.9,1522,31126.9,158014
2012-Aug-30,40684,1118,-423.72,-12,9504.82,263,-23441.4,-331,15014.2,331,26162.1,738,17153,443,18724.8,619,22906.1,1522,31126.9,157411
2012-Aug-31,40639.3,1118,-427.8,-12,9562.68,263,-23676.4,-331,15077,331,26169.5,738,17206.1,443,18873.3,619,23073.5,1522,31126.9,157624
2012-Sep-04,10764.6,295,-11507.1,-327,9282.84,258,8375.64,118,19266.6,424,13090.9,367,16969.1,436,37441.7,1228,22209.4,1465,31861.9,157755
2012-Sep-05,10717.4,295,-11559.4,-327,9257.04,258,8343.78,118,19296.2,424,13068.9,367,16973.5,436,37404.9,1228,22209.4,1465,31861.9,157573
2012-Sep-06,10838.3,295,-11850.5,-327,9466.02,258,8519.6,118,19728.7,424,13230.3,367,17243.8,436,38239.9,1228,22736.8,1465,31861.9,160015
2012-Sep-07,10802.9,295,-12082.7,-327,9546,258,8667.1,118,19834.7,424,13123.9,367,17235.1,436,38178.5,1228,22971.2,1465,31861.9,160139
2012-Sep-10,10791.1,295,-12063,-327,9484.08,258,8629.34,118,19805,424,13109.2,367,17174,436,37773.3,1228,22780.8,1465,31861.9,159346
2012-Sep-11,10764.6,295,-12105.5,-327,9535.68,258,8721.38,118,19796.6,424,13068.9,367,17182.8,436,37871.5,1228,22971.2,1465,31861.9,159669
2012-Sep-12,10702.6,295,-12089.2,-327,9574.38,258,8774.48,118,19894.1,424,12999.1,367,17191.5,436,38080.3,1228,23059.1,1465,31861.9,160048
2012-Sep-13,10853.1,295,-12386.8,-327,9682.74,258,8917.26,118,20148.5,424,13230.3,367,17365.9,436,38596,1228,23659.7,1465,31861.9,161929
2012-Sep-14,10779.3,295,-12540.4,-327,9742.08,258,9035.26,118,20229,424,13131.3,367,17296.1,436,38780.2,1228,23850.2,1465,31861.9,162165
2012-Sep-17,10711.5,295,-12347.5,-327,9695.64,258,8966.82,118,20152.7,424,13168,367,17396.4,436,38817.1,1228,23630.4,1465,31861.9,162053
2012-Sep-18,10679,295,-12314.8,-327,9698.22,258,8903.1,118,20055.2,424,13241.4,367,17453.1,436,38841.6,1228,23513.2,1465,31861.9,161932
2012-Sep-19,10690.8,295,-12383.5,-327,9721.44,258,8816.96,118,20263,424,13278.1,367,17470.5,436,38878.5,1228,23498.6,1465,31861.9,162096
2012-Sep-20,10735,295,-12363.9,-327,9628.56,258,8841.74,118,20237.5,424,13351.5,367,17544.6,436,38804.8,1228,23366.8,1465,31861.9,162009
2012-Sep-21,10628.8,295,-12246.2,-327,9538.26,258,8812.24,118,20152.7,424,13197.3,367,17522.8,436,38694.3,1228,23191,1465,32518.3,162010
2012-Sep-24,10729.1,295,-12210.2,-327,9538.26,258,8767.4,118,20097.6,424,13241.4,367,17570.8,436,38448.7,1228,23205.6,1465,32518.3,161907
2012-Sep-25,10705.6,295,-12014,-327,9411.84,258,8671.82,118,19860.2,424,13149.6,367,17557.7,436,37908.4,1228,22854,1465,32518.3,160623
2012-Sep-26,10729.1,295,-11955.1,-327,9375.72,258,8589.22,118,19724.5,424,13149.6,367,17466.2,436,37638.2,1228,22707.5,1465,32518.3,159943
2012-Sep-27,10684.9,295,-12102.3,-327,9463.44,258,8706.04,118,19923.8,424,13193.7,367,17566.4,436,38129.4,1228,22912.6,1465,32518.3,160996
2012-Sep-28,10735,295,-12033.6,-327,9424.74,258,8664.74,118,19839,424,13149.6,367,17492.3,436,37859.2,1228,22839.3,1465,32518.3,160489
2012-Oct-01,6084.96,168,3359.72,91,9615.4,262,18376.2,249,19498.9,417,12729.2,353,17435.5,432,18394.5,598,23552.6,1504,31706.4,160753
2012-Oct-02,6116.88,168,3341.52,91,9599.68,262,18408.6,249,19461.4,417,12739.8,353,17513.3,432,18418.4,598,23597.8,1504,31706.4,160904
2012-Oct-03,6147.12,168,3326.05,91,9649.46,262,18182,249,19615.7,417,12778.6,353,17660.2,432,18514.1,598,23808.3,1504,31706.4,161388
2012-Oct-04,6182.4,168,3368.82,91,9704.48,262,18363.8,249,19795,417,12838.6,353,17768.2,432,18567.9,598,24169.3,1504,31706.4,162465
2012-Oct-05,6172.32,168,3385.2,91,9735.92,262,18321.4,249,19853.4,417,12888,353,17785.4,432,18472.2,598,24154.2,1504,31706.4,162475
2012-Oct-08,6182.4,168,3378.83,91,9712.34,262,18351.3,249,19815.8,417,12849.2,353,17772.5,432,18280.9,598,24139.2,1504,31706.4,162189
2012-Oct-09,6170.64,168,3346.98,91,9599.68,262,18376.2,249,19498.9,417,12725.6,353,17556.5,432,18047.6,598,23988.8,1504,31706.4,161017
2012-Oct-10,6160.56,168,3310.58,91,9510.6,262,18032.6,249,19378,417,12672.7,353,17426.9,432,17975.9,598,23973.8,1504,31706.4,160148
2012-Oct-11,6167.28,168,3324.23,91,9539.42,262,18167,249,19290.4,417,12644.5,353,17439.8,432,17904.1,598,24109.1,1504,31706.4,160292
2012-Oct-12,6132,168,3309.67,91,9549.9,262,18067.4,249,19286.2,417,12655,353,17413.9,432,17892.2,598,23778.2,1504,31706.4,159791
2012-Oct-15,6157.2,168,3337.88,91,9615.4,262,18159.6,249,19478.1,417,12739.8,353,17664.5,432,17981.9,598,24049,1504,31706.4,160890
2012-Oct-16,6180.72,168,3417.96,91,9717.58,262,18448.4,249,19653.2,417,12771.5,353,17854.6,432,18227,598,24199.4,1504,31706.4,162177
2012-Oct-17,6256.32,168,3446.17,91,9775.22,262,18680,249,19765.8,417,12828,353,17854.6,432,18131.4,598,24515.2,1504,31706.4,162959
2012-Oct-18,6284.88,168,3447.08,91,9804.04,262,18677.5,249,19778.3,417,12757.4,353,17858.9,432,17922.1,598,24560.3,1504,31706.4,162797
2012-Oct-19,6234.48,168,3375.19,91,9638.98,262,18383.7,249,19423.9,417,12605.6,353,17539.2,432,17515.4,598,24229.4,1504,31706.4,160652
2012-Oct-22,6217.68,168,3390.66,91,9612.78,262,18291.5,249,19361.3,417,12612.7,353,17552.2,432,17635,598,24229.4,1504,31706.4,160610
2012-Oct-23,6160.56,168,3288.74,91,9515.84,262,17865.8,249,19207,417,12443.2,353,17318.9,432,17443.7,598,23823.4,1504,31706.4,158773
2012-Oct-24,6115.2,168,3286.92,91,9455.58,262,17728.8,249,19132,417,12443.2,353,17349.1,432,17342,598,23823.4,1504,31706.4,158383
2012-Oct-25,6145.44,168,3279.64,91,9507.98,262,17895.6,249,19086.1,417,12520.9,353,17487.4,432,17306.1,598,23883.5,1504,31706.4,158819
2012-Oct-26,6145.44,168,3286.01,91,9515.84,262,17918,249,19148.6,417,12478.5,353,17418.2,432,17336,598,23763.2,1504,31706.4,158716
2012-Oct-31,6199.2,168,3278.73,91,9560.38,262,17913.1,249,19211.2,417,12492.7,353,17293,432,17264.3,598,23913.6,1504,31706.4,158832
2012-Nov-01,10697.4,293,1322.28,36,9619.26,259,-12138,-168,14632.4,314,13137.1,371,42216.6,1046,18454.9,629,30074.8,1868,31930.3,159947
2012-Nov-02,10624.2,293,1298.52,36,9538.97,259,-11938.1,-168,14623,314,13059.2,371,41986.4,1046,18215.8,629,29888,1868,31930.3,159226
2012-Nov-05,10451.3,293,1307.52,36,9590.77,259,-12028.8,-168,14660.7,314,13036.9,371,42007.4,1046,18316.5,629,29832,1868,31930.3,159105
2012-Nov-06,10457.2,293,1321.2,36,9694.37,259,-12222,-168,14739.2,314,13133.4,371,42049.2,1046,18398.2,629,30168.2,1868,31930.3,159669
2012-Nov-07,10237.4,293,1300.32,36,9466.45,259,-11902.8,-168,14566.5,314,12977.6,371,41348.4,1046,17939.1,629,29159.5,1868,31930.3,157023
2012-Nov-08,10219.8,293,1282.68,36,9368.03,259,-11687.8,-168,14331,314,12836.6,371,40856.8,1046,17681.2,629,28916.6,1868,31930.3,155735
2012-Nov-09,10158.3,293,1280.16,36,9393.93,259,-11684.4,-168,14261.9,314,12836.6,371,40971.8,1046,17763,629,28954,1868,31930.3,155866
2012-Nov-12,10073.3,293,1280.16,36,9419.83,259,-11707.9,-168,14274.4,314,12836.6,371,41181,1046,17737.8,629,29010,1868,31930.3,156036
2012-Nov-13,10111.4,293,1278,36,9393.93,259,-11659.2,-168,14315.3,314,12829.2,371,41024.1,1046,17649.7,629,28804.6,1868,31930.3,155677
2012-Nov-14,10041.1,293,1256.4,36,9173.78,259,-11518.1,-168,14101.7,314,12688.2,371,40532.5,1046,17473.6,629,28300.2,1868,31930.3,153980
2012-Nov-15,9982.51,293,1252.08,36,9173.78,259,-11533.2,-168,14092.3,314,12684.5,371,40417.4,1046,17373,629,28356.2,1868,31930.3,153729
2012-Nov-16,10067.5,293,1254.96,36,9199.68,259,-11578.6,-168,14186.5,314,12766.1,371,40720.8,1046,17398.1,629,28543,1868,31930.3,154488
2012-Nov-19,10076.3,293,1290.6,36,9373.21,259,-11845.7,-168,14491.1,314,12973.9,371,41149.6,1046,17876.2,629,29084.8,1868,31930.3,156400
2012-Nov-20,10058.7,293,1291.68,36,9380.98,259,-11798.6,-168,14563.3,314,13022.1,371,41379.8,1046,17800.7,629,29234.2,1868,31930.3,156863
2012-Nov-21,10014.7,293,1293.84,36,9393.93,259,-11862.5,-168,14613.6,314,13040.7,371,41348.4,1046,17857.3,629,29234.2,1868,31930.3,156864
2012-Nov-23,9988.37,293,1310.4,36,9515.66,259,-12030.5,-168,14808.2,314,13233.6,371,41860.9,1046,18146.7,629,29589.1,1868,31930.3,158353
2012-Nov-26,10114.4,293,1311.48,36,9523.43,259,-11912.9,-168,14739.2,314,13137.1,371,41672.6,1046,18228.4,629,29477,1868,31930.3,158221
2012-Nov-27,10140.7,293,1305.72,36,9502.71,259,-11813.8,-168,14679.5,314,13126,371,41421.6,1046,18146.7,629,29215.5,1868,31930.3,157655
2012-Nov-28,10181.8,293,1311.12,36,9583,259,-11921.3,-168,14871,314,13252.1,371,41745.9,1046,18253.6,629,29327.6,1868,31930.3,158535
2012-Nov-29,10240.4,293,1320.12,36,9637.39,259,-11948.2,-168,14911.9,314,13322.6,371,42038.7,1046,18341.6,629,29477,1868,31930.3,159272
2012-Nov-30,10348.8,293,1321.2,36,9616.67,259,-11938.1,-168,14924.4,314,13370.8,371,42091,1046,18322.8,629,29439.7,1868,31930.3,159428
2012-Dec-03,8248.5,235,3241.8,90,9366.15,255,4805.56,68,17115.4,362,13139.4,366,17103.9,426,18210.3,626,35450.6,2258,32061.7,158743
2012-Dec-04,8206.2,235,3248.1,90,9401.85,255,4787.88,68,17043,362,13113.8,366,17142.2,426,18179,626,35360.3,2258,32061.7,158544
2012-Dec-05,8330.75,235,3209.4,90,9501.3,255,4821.2,68,16992.3,362,13135.7,366,17197.6,426,17997.5,626,35789.3,2258,32061.7,159037
2012-Dec-06,8326.05,235,3217.5,90,9498.75,255,4836.84,68,17100.9,362,13150.4,366,17189.1,426,18103.9,626,35902.2,2258,32061.7,159387
2012-Dec-07,8333.1,235,3244.5,90,9559.95,255,4866.08,68,17166,362,13241.9,366,17244.5,426,18010,626,36195.7,2258,32061.7,159924
2012-Dec-10,8335.45,235,3265.2,90,9608.4,255,4860.64,68,17068.3,362,13227.2,366,17316.9,426,18053.8,626,36105.4,2258,32061.7,159903
2012-Dec-11,8354.25,235,3291.3,90,9628.8,255,4889.2,68,17122.6,362,13234.6,366,17500.1,426,18298,626,36286.1,2258,32061.7,160667
2012-Dec-12,8340.15,235,3283.2,90,9644.1,255,4906.88,68,17144.3,362,13205.3,366,17474.5,426,18266.7,626,36444.1,2258,32061.7,160771
2012-Dec-13,8307.25,235,3274.2,90,9613.5,255,4861.32,68,17032.1,362,13183.3,366,17325.4,426,18135.2,626,36263.5,2258,32061.7,160058
2012-Dec-14,8274.35,235,3298.5,90,9593.1,255,4842.96,68,16959.7,362,13161.4,366,17257.3,426,17959.9,626,36128,2258,32061.7,159537
2012-Dec-17,8401.25,235,3331.8,90,9682.35,255,4887.16,68,17263.8,362,13190.6,366,17393.6,426,18179,626,36873.1,2258,32061.7,161264
2012-Dec-18,8460,235,3371.4,90,9807.3,255,4976.92,68,17466.5,362,13187,366,17529.9,426,18448.2,626,37415.1,2258,32061.7,162724
2012-Dec-19,8396.55,235,3357,90,9753.75,255,4942.92,68,17343.4,362,13055.2,366,17342.5,426,18354.3,626,37189.3,2258,32061.7,161797
2012-Dec-20,8422.4,235,3389.4,90,9804.75,255,4976.24,68,17379.6,362,13128.4,366,17368,426,18385.6,626,37708.6,2258,32061.7,162625
2012-Dec-21,8297.85,235,3330,90,9672.15,255,4900.76,68,17115.4,362,12872.2,366,17129.5,426,18122.7,626,37031.2,2258,32971.8,161444
2012-Dec-24,8262.6,235,3347.1,90,9644.1,255,4863.36,68,17129.8,362,12832,366,17061.3,426,18072.6,626,36963.5,2258,32971.8,161148
2012-Dec-26,8192.1,235,3367.8,90,9610.95,255,4841.6,68,16952.5,362,12722.2,366,17001.7,426,17972.5,626,36963.5,2258,32971.8,160596
2012-Dec-27,8178,235,3356.1,90,9595.65,255,4832.76,68,16974.2,362,12744.1,366,16976.1,426,17953.7,626,36828,2258,32971.8,160410
2012-Dec-28,8095.75,235,3313.8,90,9491.1,255,4748.44,68,16836.6,362,12608.7,366,16810,426,17753.4,626,36534.4,2258,32971.8,159164
2012-Dec-31,8206.2,235,3378.6,90,9664.5,255,4856.56,68,17173.3,362,12773.4,366,16988.9,426,18060.1,626,37008.6,2258,32971.8,161082
2013-Jan-02,8818.88,248,3386.24,88,9702.5,250,11972,164,18887.7,390,13496.6,377,17447.4,429,18839.9,632,27768,1646,34018.5,164338
