Date,ACWIexUS,ACWIexUS #,SP500TR,SP500TR #,USBond,USBond #,Cash,Total
1990-Apr-21,0,0,941393,1566,0,0,88058.2,1.02945e+06
1990-Apr-22,0,0,940596,1566,0,0,88058.2,1.02865e+06
1990-Apr-23,0,0,939800,1566,0,0,88058.2,1.02786e+06
1990-Apr-24,0,0,939003,1566,0,0,88058.2,1.02706e+06
1990-Apr-25,0,0,938206,1566,0,0,88058.2,1.02626e+06
1990-Apr-26,0,0,937409,1566,0,0,88058.2,1.02547e+06
1990-Apr-27,0,0,936613,1566,0,0,88058.2,1.02467e+06
1990-Apr-28,0,0,935816,1566,0,0,88058.2,1.02387e+06
1990-Apr-29,0,0,935019,1566,0,0,88058.2,1.02308e+06
1990-Apr-30,0,0,934222,1566,0,0,88058.2,1.02228e+06
1990-May-01,0,0,937161,1566,0,0,88058.2,1.02522e+06
1990-May-02,0,0,940099,1566,0,0,88058.2,1.02816e+06
1990-May-03,0,0,943038,1566,0,0,88058.2,1.0311e+06
1990-May-04,0,0,945976,1566,0,0,88058.2,1.03403e+06
1990-May-05,0,0,948915,1566,0,0,88058.2,1.03697e+06
1990-May-06,0,0,951853,1566,0,0,88058.2,1.03991e+06
1990-May-07,0,0,954791,1566,0,0,88058.2,1.04285e+06
1990-May-08,0,0,957730,1566,0,0,88058.2,1.04579e+06
1990-May-09,0,0,960668,1566,0,0,88058.2,1.04873e+06
1990-May-10,0,0,963607,1566,0,0,88058.2,1.05166e+06
1990-May-11,0,0,966545,1566,0,0,88058.2,1.0546e+06
1990-May-12,0,0,969484,1566,0,0,88058.2,1.05754e+06
1990-May-13,0,0,972422,1566,0,0,88058.2,1.06048e+06
1990-May-14,0,0,975360,1566,0,0,88058.2,1.06342e+06
1990-May-15,0,0,978299,1566,0,0,88058.2,1.06636e+06
1990-May-16,0,0,981237,1566,0,0,88058.2,1.0693e+06
1990-May-17,0,0,984176,1566,0,0,88058.2,1.07223e+06
1990-May-18,0,0,987114,1566,0,0,88058.2,1.07517e+06
1990-May-19,0,0,990053,1566,0,0,88058.2,1.07811e+06
1990-May-20,0,0,992991,1566,0,0,88058.2,1.08105e+06
1990-May-21,0,0,995929,1566,0,0,88058.2,1.08399e+06
1990-May-22,0,0,998868,1566,0,0,88058.2,1.08693e+06
1990-May-23,0,0,1.00181e+06,1566,0,0,88058.2,1.08986e+06
1990-May-24,0,0,1.00474e+06,1566,0,0,88058.2,1.0928e+06
1990-May-25,0,0,1.00768e+06,1566,0,0,88058.2,1.09574e+06
1990-May-26,0,0,1.01062e+06,1566,0,0,88058.2,1.09868e+06
1990-May-27,0,0,1.01356e+06,1566,0,0,88058.2,1.10162e+06
1990-May-28,0,0,1.0165e+06,1566,0,0,88058.2,1.10456e+06
1990-May-29,0,0,1.01944e+06,1566,0,0,88058.2,1.10749e+06
1990-May-30,0,0,1.02238e+06,1566,0,0,88058.2,1.11043e+06
1990-May-31,0,0,1.02531e+06,1566,0,0,88058.2,1.11337e+06
1990-Jun-01,0,0,1.02508e+06,1566,0,0,88058.2,1.11314e+06
1990-Jun-02,0,0,1.02485e+06,1566,0,0,88058.2,1.11291e+06
1990-Jun-03,0,0,1.02462e+06,1566,0,0,88058.2,1.11268e+06
1990-Jun-04,0,0,1.02439e+06,1566,0,0,88058.2,1.11245e+06
1990-Jun-05,0,0,1.02416e+06,1566,0,0,88058.2,1.11222e+06
1990-Jun-06,0,0,1.02393e+06,1566,0,0,88058.2,1.11199e+06
1990-Jun-07,0,0,1.0237e+06,1566,0,0,88058.2,1.11176e+06
1990-Jun-08,0,0,1.02347e+06,1566,0,0,88058.2,1.11153e+06
1990-Jun-09,0,0,1.02324e+06,1566,0,0,88058.2,1.1113e+06
1990-Jun-10,0,0,1.02301e+06,1566,0,0,88058.2,1.11107e+06
1990-Jun-11,0,0,1.02278e+06,1566,0,0,88058.2,1.11084e+06
1990-Jun-12,0,0,1.02255e+06,1566,0,0,88058.2,1.11061e+06
1990-Jun-13,0,0,1.02232e+06,1566,0,0,88058.2,1.11037e+06
1990-Jun-14,0,0,1.02209e+06,1566,0,0,88058.2,1.11014e+06
1990-Jun-15,0,0,1.02186e+06,1566,0,0,88058.2,1.10991e+06
1990-Jun-16,0,0,1.02162e+06,1566,0,0,88058.2,1.10968e+06
1990-Jun-17,0,0,1.02139e+06,1566,0,0,88058.2,1.10945e+06
1990-Jun-18,0,0,1.02116e+06,1566,0,0,88058.2,1.10922e+06
1990-Jun-19,0,0,1.02093e+06,1566,0,0,88058.2,1.10899e+06
1990-Jun-20,0,0,1.0207e+06,1566,0,0,88058.2,1.10876e+06
1990-Jun-21,0,0,1.02047e+06,1566,0,0,88058.2,1.10853e+06
1990-Jun-22,0,0,1.02024e+06,1566,0,0,88058.2,1.1083e+06
1990-Jun-23,0,0,1.02001e+06,1566,0,0,88058.2,1.10807e+06
1990-Jun-24,0,0,1.01978e+06,1566,0,0,88058.2,1.10784e+06
1990-Jun-25,0,0,1.01955e+06,1566,0,0,88058.2,1.10761e+06
1990-Jun-26,0,0,1.01932e+06,1566,0,0,88058.2,1.10738e+06
1990-Jun-27,0,0,1.01909e+06,1566,0,0,88058.2,1.10715e+06
1990-Jun-28,0,0,1.01886e+06,1566,0,0,88058.2,1.10692e+06
1990-Jun-29,0,0,1.01863e+06,1566,0,0,88058.2,1.10669e+06
1990-Jun-30,0,0,1.0184e+06,1566,0,0,88058.2,1.10646e+06
1990-Jul-01,0,0,1.01829e+06,1566,0,0,88058.2,1.10635e+06
1990-Jul-02,0,0,1.01819e+06,1566,0,0,88058.2,1.10624e+06
1990-Jul-03,0,0,1.01808e+06,1566,0,0,88058.2,1.10614e+06
1990-Jul-04,0,0,1.01798e+06,1566,0,0,88058.2,1.10603e+06
1990-Jul-05,0,0,1.01787e+06,1566,0,0,88058.2,1.10593e+06
1990-Jul-06,0,0,1.01776e+06,1566,0,0,88058.2,1.10582e+06
1990-Jul-07,0,0,1.01766e+06,1566,0,0,88058.2,1.10572e+06
1990-Jul-08,0,0,1.01755e+06,1566,0,0,88058.2,1.10561e+06
1990-Jul-09,0,0,1.01745e+06,1566,0,0,88058.2,1.10551e+06
1990-Jul-10,0,0,1.01734e+06,1566,0,0,88058.2,1.1054e+06
1990-Jul-11,0,0,1.01724e+06,1566,0,0,88058.2,1.1053e+06
1990-Jul-12,0,0,1.01713e+06,1566,0,0,88058.2,1.10519e+06
1990-Jul-13,0,0,1.01703e+06,1566,0,0,88058.2,1.10509e+06
1990-Jul-14,0,0,1.01692e+06,1566,0,0,88058.2,1.10498e+06
1990-Jul-15,0,0,1.01682e+06,1566,0,0,88058.2,1.10487e+06
1990-Jul-16,0,0,1.01671e+06,1566,0,0,88058.2,1.10477e+06
1990-Jul-17,0,0,1.01661e+06,1566,0,0,88058.2,1.10466e+06
1990-Jul-18,0,0,1.0165e+06,1566,0,0,88058.2,1.10456e+06
1990-Jul-19,0,0,1.0164e+06,1566,0,0,88058.2,1.10445e+06
1990-Jul-20,0,0,1.01629e+06,1566,0,0,88058.2,1.10435e+06
1990-Jul-21,0,0,1.01618e+06,1566,0,0,88058.2,1.10424e+06
1990-Jul-22,0,0,1.01608e+06,1566,0,0,88058.2,1.10414e+06
1990-Jul-23,0,0,1.01597e+06,1566,0,0,88058.2,1.10403e+06
1990-Jul-24,0,0,1.01587e+06,1566,0,0,88058.2,1.10393e+06
1990-Jul-25,0,0,1.01576e+06,1566,0,0,88058.2,1.10382e+06
1990-Jul-26,0,0,1.01566e+06,1566,0,0,88058.2,1.10372e+06
1990-Jul-27,0,0,1.01555e+06,1566,0,0,88058.2,1.10361e+06
1990-Jul-28,0,0,1.01545e+06,1566,0,0,88058.2,1.10351e+06
1990-Jul-29,0,0,1.01534e+06,1566,0,0,88058.2,1.1034e+06
1990-Jul-30,0,0,1.01524e+06,1566,0,0,88058.2,1.10329e+06
1990-Jul-31,0,0,1.01513e+06,1566,0,0,88058.2,1.10319e+06
1990-Aug-01,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-02,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-03,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-04,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-05,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-06,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-07,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-08,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-09,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-10,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-11,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-12,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-13,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-14,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-15,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-16,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-17,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-18,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-19,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-20,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-21,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-22,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-23,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-24,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-25,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-26,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-27,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-28,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-29,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-30,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Aug-31,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-01,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-02,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-03,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-04,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-05,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-06,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-07,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-08,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-09,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-10,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-11,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-12,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-13,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-14,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-15,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-16,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-17,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-18,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-19,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-20,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-21,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-22,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-23,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-24,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-25,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-26,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-27,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-28,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-29,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Sep-30,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-01,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-02,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-03,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-04,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-05,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-06,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-07,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-08,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-09,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-10,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-11,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-12,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-13,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-14,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-15,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-16,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-17,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-18,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-19,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-20,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-21,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-22,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-23,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-24,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-25,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-26,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-27,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-28,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-29,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-30,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Oct-31,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-01,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-02,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-03,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-04,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-05,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-06,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-07,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-08,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-09,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-10,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-11,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-12,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-13,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-14,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-15,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-16,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-17,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-18,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-19,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-20,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-21,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-22,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-23,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-24,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-25,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-26,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-27,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-28,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-29,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Nov-30,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-01,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-02,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-03,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-04,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-05,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-06,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-07,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-08,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-09,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-10,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-11,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-12,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-13,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-14,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-15,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-16,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-17,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-18,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-19,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-20,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-21,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-22,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-23,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-24,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-25,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-26,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-27,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-28,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-29,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-30,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1990-Dec-31,0,0,0,0,0,0,1.10023e+06,1.10023e+06
1991-Jan-01,0,0,0,0,990441,2052,109789,1.10023e+06
1991-Jan-02,0,0,0,0,990796,2052,109789,1.10058e+06
1991-Jan-03,0,0,0,0,991150,2052,109789,1.10094e+06
1991-Jan-04,0,0,0,0,991505,2052,109789,1.10129e+06
1991-Jan-05,0,0,0,0,991860,2052,109789,1.10165e+06
1991-Jan-06,0,0,0,0,992214,2052,109789,1.102e+06
1991-Jan-07,0,0,0,0,992569,2052,109789,1.10236e+06
1991-Jan-08,0,0,0,0,992924,2052,109789,1.10271e+06
1991-Jan-09,0,0,0,0,993279,2052,109789,1.10307e+06
1991-Jan-10,0,0,0,0,993633,2052,109789,1.10342e+06
1991-Jan-11,0,0,0,0,993988,2052,109789,1.10378e+06
1991-Jan-12,0,0,0,0,994343,2052,109789,1.10413e+06
1991-Jan-13,0,0,0,0,994698,2052,109789,1.10449e+06
1991-Jan-14,0,0,0,0,995052,2052,109789,1.10484e+06
1991-Jan-15,0,0,0,0,995407,2052,109789,1.1052e+06
1991-Jan-16,0,0,0,0,995762,2052,109789,1.10555e+06
1991-Jan-17,0,0,0,0,996116,2052,109789,1.10591e+06
1991-Jan-18,0,0,0,0,996471,2052,109789,1.10626e+06
1991-Jan-19,0,0,0,0,996826,2052,109789,1.10661e+06
1991-Jan-20,0,0,0,0,997181,2052,109789,1.10697e+06
1991-Jan-21,0,0,0,0,997535,2052,109789,1.10732e+06
1991-Jan-22,0,0,0,0,997890,2052,109789,1.10768e+06
1991-Jan-23,0,0,0,0,998245,2052,109789,1.10803e+06
1991-Jan-24,0,0,0,0,998600,2052,109789,1.10839e+06
1991-Jan-25,0,0,0,0,998954,2052,109789,1.10874e+06
1991-Jan-26,0,0,0,0,999309,2052,109789,1.1091e+06
1991-Jan-27,0,0,0,0,999664,2052,109789,1.10945e+06
1991-Jan-28,0,0,0,0,1.00002e+06,2052,109789,1.10981e+06
1991-Jan-29,0,0,0,0,1.00037e+06,2052,109789,1.11016e+06
1991-Jan-30,0,0,0,0,1.00073e+06,2052,109789,1.11052e+06
1991-Jan-31,0,0,0,0,1.00108e+06,2052,109789,1.11087e+06
1991-Feb-01,0,0,0,0,1.00141e+06,2052,109789,1.1112e+06
1991-Feb-02,0,0,0,0,1.00173e+06,2052,109789,1.11152e+06
1991-Feb-03,0,0,0,0,1.00205e+06,2052,109789,1.11184e+06
1991-Feb-04,0,0,0,0,1.00238e+06,2052,109789,1.11217e+06
1991-Feb-05,0,0,0,0,1.0027e+06,2052,109789,1.11249e+06
1991-Feb-06,0,0,0,0,1.00303e+06,2052,109789,1.11281e+06
1991-Feb-07,0,0,0,0,1.00335e+06,2052,109789,1.11314e+06
1991-Feb-08,0,0,0,0,1.00367e+06,2052,109789,1.11346e+06
1991-Feb-09,0,0,0,0,1.004e+06,2052,109789,1.11379e+06
1991-Feb-10,0,0,0,0,1.00432e+06,2052,109789,1.11411e+06
1991-Feb-11,0,0,0,0,1.00465e+06,2052,109789,1.11443e+06
1991-Feb-12,0,0,0,0,1.00497e+06,2052,109789,1.11476e+06
1991-Feb-13,0,0,0,0,1.00529e+06,2052,109789,1.11508e+06
1991-Feb-14,0,0,0,0,1.00562e+06,2052,109789,1.11541e+06
1991-Feb-15,0,0,0,0,1.00594e+06,2052,109789,1.11573e+06
1991-Feb-16,0,0,0,0,1.00627e+06,2052,109789,1.11605e+06
1991-Feb-17,0,0,0,0,1.00659e+06,2052,109789,1.11638e+06
1991-Feb-18,0,0,0,0,1.00691e+06,2052,109789,1.1167e+06
1991-Feb-19,0,0,0,0,1.00724e+06,2052,109789,1.11703e+06
1991-Feb-20,0,0,0,0,1.00756e+06,2052,109789,1.11735e+06
1991-Feb-21,0,0,0,0,1.00789e+06,2052,109789,1.11767e+06
1991-Feb-22,0,0,0,0,1.00821e+06,2052,109789,1.118e+06
1991-Feb-23,0,0,0,0,1.00853e+06,2052,109789,1.11832e+06
1991-Feb-24,0,0,0,0,1.00886e+06,2052,109789,1.11865e+06
1991-Feb-25,0,0,0,0,1.00918e+06,2052,109789,1.11897e+06
1991-Feb-26,0,0,0,0,1.0095e+06,2052,109789,1.11929e+06
1991-Feb-27,0,0,0,0,1.00983e+06,2052,109789,1.11962e+06
1991-Feb-28,0,0,0,0,1.01015e+06,2052,109789,1.11994e+06
1991-Mar-01,0,0,1.00785e+06,1474,0,0,112421,1.12027e+06
1991-Mar-02,0,0,1.00828e+06,1474,0,0,112421,1.12071e+06
1991-Mar-03,0,0,1.00872e+06,1474,0,0,112421,1.12114e+06
1991-Mar-04,0,0,1.00915e+06,1474,0,0,112421,1.12157e+06
1991-Mar-05,0,0,1.00958e+06,1474,0,0,112421,1.122e+06
1991-Mar-06,0,0,1.01002e+06,1474,0,0,112421,1.12244e+06
1991-Mar-07,0,0,1.01045e+06,1474,0,0,112421,1.12287e+06
1991-Mar-08,0,0,1.01088e+06,1474,0,0,112421,1.1233e+06
1991-Mar-09,0,0,1.01131e+06,1474,0,0,112421,1.12374e+06
1991-Mar-10,0,0,1.01175e+06,1474,0,0,112421,1.12417e+06
1991-Mar-11,0,0,1.01218e+06,1474,0,0,112421,1.1246e+06
1991-Mar-12,0,0,1.01261e+06,1474,0,0,112421,1.12503e+06
1991-Mar-13,0,0,1.01305e+06,1474,0,0,112421,1.12547e+06
1991-Mar-14,0,0,1.01348e+06,1474,0,0,112421,1.1259e+06
1991-Mar-15,0,0,1.01391e+06,1474,0,0,112421,1.12633e+06
1991-Mar-16,0,0,1.01434e+06,1474,0,0,112421,1.12677e+06
1991-Mar-17,0,0,1.01478e+06,1474,0,0,112421,1.1272e+06
1991-Mar-18,0,0,1.01521e+06,1474,0,0,112421,1.12763e+06
1991-Mar-19,0,0,1.01564e+06,1474,0,0,112421,1.12806e+06
1991-Mar-20,0,0,1.01608e+06,1474,0,0,112421,1.1285e+06
1991-Mar-21,0,0,1.01651e+06,1474,0,0,112421,1.12893e+06
1991-Mar-22,0,0,1.01694e+06,1474,0,0,112421,1.12936e+06
1991-Mar-23,0,0,1.01737e+06,1474,0,0,112421,1.1298e+06
1991-Mar-24,0,0,1.01781e+06,1474,0,0,112421,1.13023e+06
1991-Mar-25,0,0,1.01824e+06,1474,0,0,112421,1.13066e+06
1991-Mar-26,0,0,1.01867e+06,1474,0,0,112421,1.13109e+06
1991-Mar-27,0,0,1.01911e+06,1474,0,0,112421,1.13153e+06
1991-Mar-28,0,0,1.01954e+06,1474,0,0,112421,1.13196e+06
1991-Mar-29,0,0,1.01997e+06,1474,0,0,112421,1.13239e+06
1991-Mar-30,0,0,1.0204e+06,1474,0,0,112421,1.13283e+06
1991-Mar-31,0,0,1.02084e+06,1474,0,0,112421,1.13326e+06
1991-Apr-01,0,0,1.02128e+06,1474,0,0,112421,1.13371e+06
1991-Apr-02,0,0,1.02173e+06,1474,0,0,112421,1.13415e+06
1991-Apr-03,0,0,1.02218e+06,1474,0,0,112421,1.1346e+06
1991-Apr-04,0,0,1.02263e+06,1474,0,0,112421,1.13505e+06
1991-Apr-05,0,0,1.02307e+06,1474,0,0,112421,1.13549e+06
1991-Apr-06,0,0,1.02352e+06,1474,0,0,112421,1.13594e+06
1991-Apr-07,0,0,1.02397e+06,1474,0,0,112421,1.13639e+06
1991-Apr-08,0,0,1.02442e+06,1474,0,0,112421,1.13684e+06
1991-Apr-09,0,0,1.02486e+06,1474,0,0,112421,1.13728e+06
1991-Apr-10,0,0,1.02531e+06,1474,0,0,112421,1.13773e+06
1991-Apr-11,0,0,1.02576e+06,1474,0,0,112421,1.13818e+06
1991-Apr-12,0,0,1.0262e+06,1474,0,0,112421,1.13863e+06
1991-Apr-13,0,0,1.02665e+06,1474,0,0,112421,1.13907e+06
1991-Apr-14,0,0,1.0271e+06,1474,0,0,112421,1.13952e+06
1991-Apr-15,0,0,1.02755e+06,1474,0,0,112421,1.13997e+06
1991-Apr-16,0,0,1.02799e+06,1474,0,0,112421,1.14041e+06
1991-Apr-17,0,0,1.02844e+06,1474,0,0,112421,1.14086e+06
1991-Apr-18,0,0,1.02889e+06,1474,0,0,112421,1.14131e+06
1991-Apr-19,0,0,1.02934e+06,1474,0,0,112421,1.14176e+06
1991-Apr-20,0,0,1.02978e+06,1474,0,0,112421,1.1422e+06
1991-Apr-21,0,0,1.03023e+06,1474,0,0,112421,1.14265e+06
1991-Apr-22,0,0,1.03068e+06,1474,0,0,112421,1.1431e+06
1991-Apr-23,0,0,1.03112e+06,1474,0,0,112421,1.14355e+06
1991-Apr-24,0,0,1.03157e+06,1474,0,0,112421,1.14399e+06
