Date,ACWIexUS,ACWIexUS #,SP500TR,SP500TR #,USBond,USBond #,Cash,Total
1977-Aug-30,127456,1177,0,0,0,0,1328.22,128785
1977-Aug-31,127602,1177,0,0,0,0,1328.22,128930
1977-Sep-01,127729,1177,0,0,0,0,1328.22,129057
1977-Sep-02,127855,1177,0,0,0,0,1328.22,129184
1977-Sep-03,127982,1177,0,0,0,0,1328.22,129310
1977-Sep-04,128109,1177,0,0,0,0,1328.22,129437
1977-Sep-05,128235,1177,0,0,0,0,1328.22,129564
1977-Sep-06,128362,1177,0,0,0,0,1328.22,129690
1977-Sep-07,128489,1177,0,0,0,0,1328.22,129817
1977-Sep-08,128615,1177,0,0,0,0,1328.22,129944
1977-Sep-09,128742,1177,0,0,0,0,1328.22,130070
1977-Sep-10,128869,1177,0,0,0,0,1328.22,130197
1977-Sep-11,128995,1177,0,0,0,0,1328.22,130324
1977-Sep-12,129122,1177,0,0,0,0,1328.22,130450
1977-Sep-13,129249,1177,0,0,0,0,1328.22,130577
1977-Sep-14,129375,1177,0,0,0,0,1328.22,130704
1977-Sep-15,129502,1177,0,0,0,0,1328.22,130830
1977-Sep-16,129629,1177,0,0,0,0,1328.22,130957
1977-Sep-17,129755,1177,0,0,0,0,1328.22,131083
1977-Sep-18,129882,1177,0,0,0,0,1328.22,131210
1977-Sep-19,130009,1177,0,0,0,0,1328.22,131337
1977-Sep-20,130135,1177,0,0,0,0,1328.22,131463
1977-Sep-21,130262,1177,0,0,0,0,1328.22,131590
1977-Sep-22,130389,1177,0,0,0,0,1328.22,131717
1977-Sep-23,130515,1177,0,0,0,0,1328.22,131843
1977-Sep-24,130642,1177,0,0,0,0,1328.22,131970
1977-Sep-25,130768,1177,0,0,0,0,1328.22,132097
1977-Sep-26,130895,1177,0,0,0,0,1328.22,132223
1977-Sep-27,131022,1177,0,0,0,0,1328.22,132350
1977-Sep-28,131148,1177,0,0,0,0,1328.22,132477
1977-Sep-29,131275,1177,0,0,0,0,1328.22,132603
1977-Sep-30,131402,1177,0,0,0,0,1328.22,132730
1977-Oct-01,131469,1177,0,0,0,0,1328.22,132797
1977-Oct-02,131537,1177,0,0,0,0,1328.22,132865
1977-Oct-03,131604,1177,0,0,0,0,1328.22,132932
1977-Oct-04,131672,1177,0,0,0,0,1328.22,133000
1977-Oct-05,131739,1177,0,0,0,0,1328.22,133067
1977-Oct-06,131807,1177,0,0,0,0,1328.22,133135
1977-Oct-07,131874,1177,0,0,0,0,1328.22,133202
1977-Oct-08,131942,1177,0,0,0,0,1328.22,133270
1977-Oct-09,132009,1177,0,0,0,0,1328.22,133337
1977-Oct-10,132077,1177,0,0,0,0,1328.22,133405
1977-Oct-11,132144,1177,0,0,0,0,1328.22,133472
1977-Oct-12,132212,1177,0,0,0,0,1328.22,133540
1977-Oct-13,132279,1177,0,0,0,0,1328.22,133607
1977-Oct-14,132347,1177,0,0,0,0,1328.22,133675
1977-Oct-15,132414,1177,0,0,0,0,1328.22,133742
1977-Oct-16,132482,1177,0,0,0,0,1328.22,133810
1977-Oct-17,132549,1177,0,0,0,0,1328.22,133877
1977-Oct-18,132617,1177,0,0,0,0,1328.22,133945
1977-Oct-19,132684,1177,0,0,0,0,1328.22,134012
1977-Oct-20,132752,1177,0,0,0,0,1328.22,134080
1977-Oct-21,132819,1177,0,0,0,0,1328.22,134147
1977-Oct-22,132887,1177,0,0,0,0,1328.22,134215
1977-Oct-23,132954,1177,0,0,0,0,1328.22,134282
1977-Oct-24,133022,1177,0,0,0,0,1328.22,134350
1977-Oct-25,133089,1177,0,0,0,0,1328.22,134417
1977-Oct-26,133157,1177,0,0,0,0,1328.22,134485
1977-Oct-27,133224,1177,0,0,0,0,1328.22,134552
1977-Oct-28,133292,1177,0,0,0,0,1328.22,134620
1977-Oct-29,133359,1177,0,0,0,0,1328.22,134687
1977-Oct-30,133427,1177,0,0,0,0,1328.22,134755
1977-Oct-31,133494,1177,0,0,0,0,1328.22,134822
1977-Nov-01,133484,1177,0,0,0,0,1328.22,134813
1977-Nov-02,133475,1177,0,0,0,0,1328.22,134803
1977-Nov-03,133465,1177,0,0,0,0,1328.22,134793
1977-Nov-04,133455,1177,0,0,0,0,1328.22,134784
1977-Nov-05,133446,1177,0,0,0,0,1328.22,134774
1977-Nov-06,133436,1177,0,0,0,0,1328.22,134764
1977-Nov-07,133426,1177,0,0,0,0,1328.22,134754
1977-Nov-08,133417,1177,0,0,0,0,1328.22,134745
1977-Nov-09,133407,1177,0,0,0,0,1328.22,134735
1977-Nov-10,133397,1177,0,0,0,0,1328.22,134725
1977-Nov-11,133388,1177,0,0,0,0,1328.22,134716
1977-Nov-12,133378,1177,0,0,0,0,1328.22,134706
1977-Nov-13,133368,1177,0,0,0,0,1328.22,134696
1977-Nov-14,133358,1177,0,0,0,0,1328.22,134687
1977-Nov-15,133349,1177,0,0,0,0,1328.22,134677
1977-Nov-16,133339,1177,0,0,0,0,1328.22,134667
1977-Nov-17,133329,1177,0,0,0,0,1328.22,134658
1977-Nov-18,133320,1177,0,0,0,0,1328.22,134648
1977-Nov-19,133310,1177,0,0,0,0,1328.22,134638
1977-Nov-20,133300,1177,0,0,0,0,1328.22,134629
1977-Nov-21,133291,1177,0,0,0,0,1328.22,134619
1977-Nov-22,133281,1177,0,0,0,0,1328.22,134609
1977-Nov-23,133271,1177,0,0,0,0,1328.22,134599
1977-Nov-24,133262,1177,0,0,0,0,1328.22,134590
1977-Nov-25,133252,1177,0,0,0,0,1328.22,134580
1977-Nov-26,133242,1177,0,0,0,0,1328.22,134570
1977-Nov-27,133233,1177,0,0,0,0,1328.22,134561
1977-Nov-28,133223,1177,0,0,0,0,1328.22,134551
1977-Nov-29,133213,1177,0,0,0,0,1328.22,134541
1977-Nov-30,133203,1177,0,0,0,0,1328.22,134532
1977-Dec-01,133371,1177,0,0,0,0,1328.22,134699
1977-Dec-02,133538,1177,0,0,0,0,1328.22,134866
1977-Dec-03,133705,1177,0,0,0,0,1328.22,135034
1977-Dec-04,133873,1177,0,0,0,0,1328.22,135201
1977-Dec-05,134040,1177,0,0,0,0,1328.22,135368
1977-Dec-06,134207,1177,0,0,0,0,1328.22,135536
1977-Dec-07,134375,1177,0,0,0,0,1328.22,135703
1977-Dec-08,134542,1177,0,0,0,0,1328.22,135870
1977-Dec-09,134709,1177,0,0,0,0,1328.22,136038
1977-Dec-10,134877,1177,0,0,0,0,1328.22,136205
1977-Dec-11,135044,1177,0,0,0,0,1328.22,136372
1977-Dec-12,135211,1177,0,0,0,0,1328.22,136540
1977-Dec-13,135379,1177,0,0,0,0,1328.22,136707
1977-Dec-14,135546,1177,0,0,0,0,1328.22,136874
1977-Dec-15,135713,1177,0,0,0,0,1328.22,137042
1977-Dec-16,135881,1177,0,0,0,0,1328.22,137209
1977-Dec-17,136048,1177,0,0,0,0,1328.22,137376
1977-Dec-18,136215,1177,0,0,0,0,1328.22,137544
1977-Dec-19,136383,1177,0,0,0,0,1328.22,137711
1977-Dec-20,136550,1177,0,0,0,0,1328.22,137878
1977-Dec-21,136717,1177,0,0,0,0,1328.22,138046
1977-Dec-22,136885,1177,0,0,0,0,1328.22,138213
1977-Dec-23,137052,1177,0,0,0,0,1328.22,138380
1977-Dec-24,137219,1177,0,0,0,0,1328.22,138548
1977-Dec-25,137387,1177,0,0,0,0,1328.22,138715
1977-Dec-26,137554,1177,0,0,0,0,1328.22,138882
1977-Dec-27,137721,1177,0,0,0,0,1328.22,139050
1977-Dec-28,137889,1177,0,0,0,0,1328.22,139217
1977-Dec-29,138056,1177,0,0,0,0,1328.22,139384
1977-Dec-30,138223,1177,0,0,0,0,1328.22,139552
1977-Dec-31,138391,1177,0,0,0,0,1328.22,139719
1978-Jan-01,138423,1177,0,0,0,0,1328.22,139751
1978-Jan-02,138455,1177,0,0,0,0,1328.22,139783
1978-Jan-03,138487,1177,0,0,0,0,1328.22,139815
1978-Jan-04,138519,1177,0,0,0,0,1328.22,139847
1978-Jan-05,138551,1177,0,0,0,0,1328.22,139879
1978-Jan-06,138583,1177,0,0,0,0,1328.22,139912
1978-Jan-07,138615,1177,0,0,0,0,1328.22,139944
1978-Jan-08,138648,1177,0,0,0,0,1328.22,139976
1978-Jan-09,138680,1177,0,0,0,0,1328.22,140008
1978-Jan-10,138712,1177,0,0,0,0,1328.22,140040
1978-Jan-11,138744,1177,0,0,0,0,1328.22,140072
1978-Jan-12,138776,1177,0,0,0,0,1328.22,140104
1978-Jan-13,138808,1177,0,0,0,0,1328.22,140136
1978-Jan-14,138840,1177,0,0,0,0,1328.22,140168
1978-Jan-15,138872,1177,0,0,0,0,1328.22,140200
1978-Jan-16,138904,1177,0,0,0,0,1328.22,140233
1978-Jan-17,138936,1177,0,0,0,0,1328.22,140265
1978-Jan-18,138969,1177,0,0,0,0,1328.22,140297
1978-Jan-19,139001,1177,0,0,0,0,1328.22,140329
1978-Jan-20,139033,1177,0,0,0,0,1328.22,140361
1978-Jan-21,139065,1177,0,0,0,0,1328.22,140393
1978-Jan-22,139097,1177,0,0,0,0,1328.22,140425
1978-Jan-23,139129,1177,0,0,0,0,1328.22,140457
1978-Jan-24,139161,1177,0,0,0,0,1328.22,140489
1978-Jan-25,139193,1177,0,0,0,0,1328.22,140522
1978-Jan-26,139225,1177,0,0,0,0,1328.22,140554
1978-Jan-27,139258,1177,0,0,0,0,1328.22,140586
1978-Jan-28,139290,1177,0,0,0,0,1328.22,140618
1978-Jan-29,139322,1177,0,0,0,0,1328.22,140650
1978-Jan-30,139354,1177,0,0,0,0,1328.22,140682
1978-Jan-31,139386,1177,0,0,0,0,1328.22,140714
1978-Feb-01,139439,1177,0,0,0,0,1328.22,140767
1978-Feb-02,139492,1177,0,0,0,0,1328.22,140820
1978-Feb-03,139545,1177,0,0,0,0,1328.22,140873
1978-Feb-04,139598,1177,0,0,0,0,1328.22,140926
1978-Feb-05,139651,1177,0,0,0,0,1328.22,140979
1978-Feb-06,139704,1177,0,0,0,0,1328.22,141032
1978-Feb-07,139756,1177,0,0,0,0,1328.22,141085
1978-Feb-08,139809,1177,0,0,0,0,1328.22,141138
1978-Feb-09,139862,1177,0,0,0,0,1328.22,141191
1978-Feb-10,139915,1177,0,0,0,0,1328.22,141243
1978-Feb-11,139968,1177,0,0,0,0,1328.22,141296
1978-Feb-12,140021,1177,0,0,0,0,1328.22,141349
1978-Feb-13,140074,1177,0,0,0,0,1328.22,141402
1978-Feb-14,140127,1177,0,0,0,0,1328.22,141455
1978-Feb-15,140180,1177,0,0,0,0,1328.22,141508
1978-Feb-16,140233,1177,0,0,0,0,1328.22,141561
1978-Feb-17,140286,1177,0,0,0,0,1328.22,141614
1978-Feb-18,140339,1177,0,0,0,0,1328.22,141667
1978-Feb-19,140392,1177,0,0,0,0,1328.22,141720
1978-Feb-20,140445,1177,0,0,0,0,1328.22,141773
1978-Feb-21,140498,1177,0,0,0,0,1328.22,141826
1978-Feb-22,140550,1177,0,0,0,0,1328.22,141879
1978-Feb-23,140603,1177,0,0,0,0,1328.22,141932
1978-Feb-24,140656,1177,0,0,0,0,1328.22,141985
1978-Feb-25,140709,1177,0,0,0,0,1328.22,142037
1978-Feb-26,140762,1177,0,0,0,0,1328.22,142090
1978-Feb-27,140815,1177,0,0,0,0,1328.22,142143
1978-Feb-28,140868,1177,0,0,0,0,1328.22,142196
1978-Mar-01,141186,1177,0,0,0,0,1328.22,142515
1978-Mar-02,141505,1177,0,0,0,0,1328.22,142833
1978-Mar-03,141823,1177,0,0,0,0,1328.22,143151
1978-Mar-04,142141,1177,0,0,0,0,1328.22,143469
1978-Mar-05,142459,1177,0,0,0,0,1328.22,143788
1978-Mar-06,142778,1177,0,0,0,0,1328.22,144106
1978-Mar-07,143096,1177,0,0,0,0,1328.22,144424
1978-Mar-08,143414,1177,0,0,0,0,1328.22,144742
1978-Mar-09,143732,1177,0,0,0,0,1328.22,145061
1978-Mar-10,144051,1177,0,0,0,0,1328.22,145379
1978-Mar-11,144369,1177,0,0,0,0,1328.22,145697
1978-Mar-12,144687,1177,0,0,0,0,1328.22,146015
1978-Mar-13,145005,1177,0,0,0,0,1328.22,146334
1978-Mar-14,145324,1177,0,0,0,0,1328.22,146652
1978-Mar-15,145642,1177,0,0,0,0,1328.22,146970
1978-Mar-16,145960,1177,0,0,0,0,1328.22,147288
1978-Mar-17,146278,1177,0,0,0,0,1328.22,147607
1978-Mar-18,146597,1177,0,0,0,0,1328.22,147925
1978-Mar-19,146915,1177,0,0,0,0,1328.22,148243
1978-Mar-20,147233,1177,0,0,0,0,1328.22,148561
1978-Mar-21,147551,1177,0,0,0,0,1328.22,148880
1978-Mar-22,147870,1177,0,0,0,0,1328.22,149198
1978-Mar-23,148188,1177,0,0,0,0,1328.22,149516
1978-Mar-24,148506,1177,0,0,0,0,1328.22,149834
1978-Mar-25,148824,1177,0,0,0,0,1328.22,150153
1978-Mar-26,149143,1177,0,0,0,0,1328.22,150471
1978-Mar-27,149461,1177,0,0,0,0,1328.22,150789
1978-Mar-28,149779,1177,0,0,0,0,1328.22,151107
1978-Mar-29,150097,1177,0,0,0,0,1328.22,151426
1978-Mar-30,150416,1177,0,0,0,0,1328.22,151744
1978-Mar-31,150734,1177,0,0,0,0,1328.22,152062
1978-Apr-01,150705,1177,0,0,0,0,1328.22,152034
1978-Apr-02,150677,1177,0,0,0,0,1328.22,152005
1978-Apr-03,150648,1177,0,0,0,0,1328.22,151976
1978-Apr-04,150620,1177,0,0,0,0,1328.22,151948
1978-Apr-05,150591,1177,0,0,0,0,1328.22,151919
1978-Apr-06,150562,1177,0,0,0,0,1328.22,151891
1978-Apr-07,150534,1177,0,0,0,0,1328.22,151862
1978-Apr-08,150505,1177,0,0,0,0,1328.22,151833
1978-Apr-09,150477,1177,0,0,0,0,1328.22,151805
1978-Apr-10,150448,1177,0,0,0,0,1328.22,151776
1978-Apr-11,150420,1177,0,0,0,0,1328.22,151748
1978-Apr-12,150391,1177,0,0,0,0,1328.22,151719
1978-Apr-13,150362,1177,0,0,0,0,1328.22,151691
1978-Apr-14,150334,1177,0,0,0,0,1328.22,151662
1978-Apr-15,150305,1177,0,0,0,0,1328.22,151633
1978-Apr-16,150277,1177,0,0,0,0,1328.22,151605
1978-Apr-17,150248,1177,0,0,0,0,1328.22,151576
1978-Apr-18,150220,1177,0,0,0,0,1328.22,151548
1978-Apr-19,150191,1177,0,0,0,0,1328.22,151519
1978-Apr-20,150162,1177,0,0,0,0,1328.22,151491
1978-Apr-21,150134,1177,0,0,0,0,1328.22,151462
1978-Apr-22,150105,1177,0,0,0,0,1328.22,151433
1978-Apr-23,150077,1177,0,0,0,0,1328.22,151405
1978-Apr-24,150048,1177,0,0,0,0,1328.22,151376
1978-Apr-25,150019,1177,0,0,0,0,1328.22,151348
1978-Apr-26,149991,1177,0,0,0,0,1328.22,151319
1978-Apr-27,149962,1177,0,0,0,0,1328.22,151291
1978-Apr-28,149934,1177,0,0,0,0,1328.22,151262
1978-Apr-29,149905,1177,0,0,0,0,1328.22,151233
1978-Apr-30,149877,1177,0,0,0,0,1328.22,151205
1978-May-01,149994,1177,0,0,0,0,1328.22,151322
1978-May-02,150110,1177,0,0,0,0,1328.22,151439
1978-May-03,150227,1177,0,0,0,0,1328.22,151556
1978-May-04,150344,1177,0,0,0,0,1328.22,151673
1978-May-05,150461,1177,0,0,0,0,1328.22,151790
1978-May-06,150578,1177,0,0,0,0,1328.22,151906
1978-May-07,150695,1177,0,0,0,0,1328.22,152023
1978-May-08,150812,1177,0,0,0,0,1328.22,152140
1978-May-09,150929,1177,0,0,0,0,1328.22,152257
1978-May-10,151046,1177,0,0,0,0,1328.22,152374
1978-May-11,151163,1177,0,0,0,0,1328.22,152491
1978-May-12,151280,1177,0,0,0,0,1328.22,152608
1978-May-13,151397,1177,0,0,0,0,1328.22,152725
1978-May-14,151514,1177,0,0,0,0,1328.22,152842
1978-May-15,151631,1177,0,0,0,0,1328.22,152959
1978-May-16,151748,1177,0,0,0,0,1328.22,153076
1978-May-17,151865,1177,0,0,0,0,1328.22,153193
1978-May-18,151982,1177,0,0,0,0,1328.22,153310
1978-May-19,152099,1177,0,0,0,0,1328.22,153427
1978-May-20,152215,1177,0,0,0,0,1328.22,153544
1978-May-21,152332,1177,0,0,0,0,1328.22,153661
1978-May-22,152449,1177,0,0,0,0,1328.22,153778
1978-May-23,152566,1177,0,0,0,0,1328.22,153895
1978-May-24,152683,1177,0,0,0,0,1328.22,154011
1978-May-25,152800,1177,0,0,0,0,1328.22,154128
1978-May-26,152917,1177,0,0,0,0,1328.22,154245
1978-May-27,153034,1177,0,0,0,0,1328.22,154362
1978-May-28,153151,1177,0,0,0,0,1328.22,154479
1978-May-29,153268,1177,0,0,0,0,1328.22,154596
1978-May-30,153385,1177,0,0,0,0,1328.22,154713
1978-May-31,153502,1177,0,0,0,0,1328.22,154830
1978-Jun-01,153711,1177,0,0,0,0,1328.22,155040
1978-Jun-02,153921,1177,0,0,0,0,1328.22,155249
1978-Jun-03,154130,1177,0,0,0,0,1328.22,155458
1978-Jun-04,154340,1177,0,0,0,0,1328.22,155668
1978-Jun-05,154549,1177,0,0,0,0,1328.22,155877
1978-Jun-06,154759,1177,0,0,0,0,1328.22,156087
1978-Jun-07,154968,1177,0,0,0,0,1328.22,156296
1978-Jun-08,155178,1177,0,0,0,0,1328.22,156506
1978-Jun-09,155387,1177,0,0,0,0,1328.22,156715
1978-Jun-10,155597,1177,0,0,0,0,1328.22,156925
1978-Jun-11,155806,1177,0,0,0,0,1328.22,157134
1978-Jun-12,156016,1177,0,0,0,0,1328.22,157344
1978-Jun-13,156225,1177,0,0,0,0,1328.22,157553
1978-Jun-14,156434,1177,0,0,0,0,1328.22,157763
1978-Jun-15,156644,1177,0,0,0,0,1328.22,157972
1978-Jun-16,156853,1177,0,0,0,0,1328.22,158182
1978-Jun-17,157063,1177,0,0,0,0,1328.22,158391
1978-Jun-18,157272,1177,0,0,0,0,1328.22,158601
1978-Jun-19,157482,1177,0,0,0,0,1328.22,158810
1978-Jun-20,157691,1177,0,0,0,0,1328.22,159020
1978-Jun-21,157901,1177,0,0,0,0,1328.22,159229
1978-Jun-22,158110,1177,0,0,0,0,1328.22,159438
1978-Jun-23,158320,1177,0,0,0,0,1328.22,159648
1978-Jun-24,158529,1177,0,0,0,0,1328.22,159857
1978-Jun-25,158739,1177,0,0,0,0,1328.22,160067
1978-Jun-26,158948,1177,0,0,0,0,1328.22,160276
1978-Jun-27,159158,1177,0,0,0,0,1328.22,160486
1978-Jun-28,159367,1177,0,0,0,0,1328.22,160695
1978-Jun-29,159577,1177,0,0,0,0,1328.22,160905
1978-Jun-30,159786,1177,0,0,0,0,1328.22,161114
1978-Jul-01,160231,1177,0,0,0,0,1328.22,161559
1978-Jul-02,160676,1177,0,0,0,0,1328.22,162004
1978-Jul-03,161120,1177,0,0,0,0,1328.22,162449
1978-Jul-04,161565,1177,0,0,0,0,1328.22,162893
1978-Jul-05,162010,1177,0,0,0,0,1328.22,163338
1978-Jul-06,162455,1177,0,0,0,0,1328.22,163783
1978-Jul-07,162900,1177,0,0,0,0,1328.22,164228
1978-Jul-08,163344,1177,0,0,0,0,1328.22,164673
1978-Jul-09,163789,1177,0,0,0,0,1328.22,165118
1978-Jul-10,164234,1177,0,0,0,0,1328.22,165562
1978-Jul-11,164679,1177,0,0,0,0,1328.22,166007
1978-Jul-12,165124,1177,0,0,0,0,1328.22,166452
1978-Jul-13,165569,1177,0,0,0,0,1328.22,166897
1978-Jul-14,166013,1177,0,0,0,0,1328.22,167342
1978-Jul-15,166458,1177,0,0,0,0,1328.22,167786
1978-Jul-16,166903,1177,0,0,0,0,1328.22,168231
1978-Jul-17,167348,1177,0,0,0,0,1328.22,168676
1978-Jul-18,167793,1177,0,0,0,0,1328.22,169121
1978-Jul-19,168237,1177,0,0,0,0,1328.22,169566
1978-Jul-20,168682,1177,0,0,0,0,1328.22,170010
1978-Jul-21,169127,1177,0,0,0,0,1328.22,170455
1978-Jul-22,169572,1177,0,0,0,0,1328.22,170900
1978-Jul-23,170017,1177,0,0,0,0,1328.22,171345
1978-Jul-24,170461,1177,0,0,0,0,1328.22,171790
1978-Jul-25,170906,1177,0,0,0,0,1328.22,172234
1978-Jul-26,171351,1177,0,0,0,0,1328.22,172679
1978-Jul-27,171796,1177,0,0,0,0,1328.22,173124
1978-Jul-28,172241,1177,0,0,0,0,1328.22,173569
1978-Jul-29,172685,1177,0,0,0,0,1328.22,174014
1978-Jul-30,173130,1177,0,0,0,0,1328.22,174458
1978-Jul-31,173575,1177,0,0,0,0,1328.22,174903
1978-Aug-01,173692,1177,0,0,0,0,1328.22,175020
1978-Aug-02,173809,1177,0,0,0,0,1328.22,175138
1978-Aug-03,173927,1177,0,0,0,0,1328.22,175255
1978-Aug-04,174044,1177,0,0,0,0,1328.22,175372
1978-Aug-05,174161,1177,0,0,0,0,1328.22,175489
1978-Aug-06,174278,1177,0,0,0,0,1328.22,175606
1978-Aug-07,174395,1177,0,0,0,0,1328.22,175723
1978-Aug-08,174512,1177,0,0,0,0,1328.22,175841
1978-Aug-09,174630,1177,0,0,0,0,1328.22,175958
1978-Aug-10,174747,1177,0,0,0,0,1328.22,176075
1978-Aug-11,174864,1177,0,0,0,0,1328.22,176192
1978-Aug-12,174981,1177,0,0,0,0,1328.22,176309
1978-Aug-13,175098,1177,0,0,0,0,1328.22,176427
1978-Aug-14,175215,1177,0,0,0,0,1328.22,176544
1978-Aug-15,175333,1177,0,0,0,0,1328.22,176661
1978-Aug-16,175450,1177,0,0,0,0,1328.22,176778
1978-Aug-17,175567,1177,0,0,0,0,1328.22,176895
1978-Aug-18,175684,1177,0,0,0,0,1328.22,177012
1978-Aug-19,175801,1177,0,0,0,0,1328.22,177130
1978-Aug-20,175919,1177,0,0,0,0,1328.22,177247
1978-Aug-21,176036,1177,0,0,0,0,1328.22,177364
1978-Aug-22,176153,1177,0,0,0,0,1328.22,177481
1978-Aug-23,176270,1177,0,0,0,0,1328.22,177598
1978-Aug-24,176387,1177,0,0,0,0,1328.22,177715
1978-Aug-25,176504,1177,0,0,0,0,1328.22,177833
1978-Aug-26,176622,1177,0,0,0,0,1328.22,177950
1978-Aug-27,176739,1177,0,0,0,0,1328.22,178067
1978-Aug-28,176856,1177,0,0,0,0,1328.22,178184
1978-Aug-29,176973,1177,0,0,0,0,1328.22,178301
1978-Aug-30,177090,1177,0,0,0,0,1328.22,178419
1978-Aug-31,177207,1177,0,0,0,0,1328.22,178536
1978-Sep-01,177385,1177,0,0,0,0,1328.22,178713
1978-Sep-02,177562,1177,0,0,0,0,1328.22,178890
1978-Sep-03,177739,1177,0,0,0,0,1328.22,179067
1978-Sep-04,177917,1177,0,0,0,0,1328.22,179245
1978-Sep-05,178094,1177,0,0,0,0,1328.22,179422
1978-Sep-06,178271,1177,0,0,0,0,1328.22,179599
1978-Sep-07,178448,1177,0,0,0,0,1328.22,179777
1978-Sep-08,178626,1177,0,0,0,0,1328.22,179954
1978-Sep-09,178803,1177,0,0,0,0,1328.22,180131
1978-Sep-10,178980,1177,0,0,0,0,1328.22,180308
1978-Sep-11,179157,1177,0,0,0,0,1328.22,180486
1978-Sep-12,179335,1177,0,0,0,0,1328.22,180663
1978-Sep-13,179512,1177,0,0,0,0,1328.22,180840
1978-Sep-14,179689,1177,0,0,0,0,1328.22,181017
1978-Sep-15,179866,1177,0,0,0,0,1328.22,181195
1978-Sep-16,180044,1177,0,0,0,0,1328.22,181372
1978-Sep-17,180221,1177,0,0,0,0,1328.22,181549
1978-Sep-18,180398,1177,0,0,0,0,1328.22,181726
1978-Sep-19,180576,1177,0,0,0,0,1328.22,181904
1978-Sep-20,180753,1177,0,0,0,0,1328.22,182081
1978-Sep-21,180930,1177,0,0,0,0,1328.22,182258
1978-Sep-22,181107,1177,0,0,0,0,1328.22,182436
1978-Sep-23,181285,1177,0,0,0,0,1328.22,182613
1978-Sep-24,181462,1177,0,0,0,0,1328.22,182790
1978-Sep-25,181639,1177,0,0,0,0,1328.22,182967
1978-Sep-26,181816,1177,0,0,0,0,1328.22,183145
1978-Sep-27,181994,1177,0,0,0,0,1328.22,183322
1978-Sep-28,182171,1177,0,0,0,0,1328.22,183499
1978-Sep-29,182348,1177,0,0,0,0,1328.22,183676
1978-Sep-30,182525,1177,0,0,0,0,1328.22,183854
1978-Oct-01,182815,1177,0,0,0,0,1328.22,184143
1978-Oct-02,183105,1177,0,0,0,0,1328.22,184433
1978-Oct-03,183394,1177,0,0,0,0,1328.22,184723
1978-Oct-04,183684,1177,0,0,0,0,1328.22,185012
1978-Oct-05,183974,1177,0,0,0,0,1328.22,185302
1978-Oct-06,184263,1177,0,0,0,0,1328.22,185592
1978-Oct-07,184553,1177,0,0,0,0,1328.22,185881
1978-Oct-08,184843,1177,0,0,0,0,1328.22,186171
1978-Oct-09,185132,1177,0,0,0,0,1328.22,186461
1978-Oct-10,185422,1177,0,0,0,0,1328.22,186750
1978-Oct-11,185712,1177,0,0,0,0,1328.22,187040
1978-Oct-12,186001,1177,0,0,0,0,1328.22,187330
1978-Oct-13,186291,1177,0,0,0,0,1328.22,187619
1978-Oct-14,186581,1177,0,0,0,0,1328.22,187909
1978-Oct-15,186870,1177,0,0,0,0,1328.22,188199
1978-Oct-16,187160,1177,0,0,0,0,1328.22,188488
1978-Oct-17,187450,1177,0,0,0,0,1328.22,188778
1978-Oct-18,187739,1177,0,0,0,0,1328.22,189068
1978-Oct-19,188029,1177,0,0,0,0,1328.22,189357
1978-Oct-20,188319,1177,0,0,0,0,1328.22,189647
1978-Oct-21,188608,1177,0,0,0,0,1328.22,189937
1978-Oct-22,188898,1177,0,0,0,0,1328.22,190226
1978-Oct-23,189188,1177,0,0,0,0,1328.22,190516
1978-Oct-24,189477,1177,0,0,0,0,1328.22,190806
1978-Oct-25,189767,1177,0,0,0,0,1328.22,191095
1978-Oct-26,190057,1177,0,0,0,0,1328.22,191385
1978-Oct-27,190346,1177,0,0,0,0,1328.22,191675
1978-Oct-28,190636,1177,0,0,0,0,1328.22,191964
1978-Oct-29,190926,1177,0,0,0,0,1328.22,192254
1978-Oct-30,191215,1177,0,0,0,0,1328.22,192544
1978-Oct-31,191505,1177,0,0,0,0,1328.22,192833
1978-Nov-01,190975,1177,0,0,0,0,1328.22,192303
1978-Nov-02,190445,1177,0,0,0,0,1328.22,191773
1978-Nov-03,189915,1177,0,0,0,0,1328.22,191243
1978-Nov-04,189385,1177,0,0,0,0,1328.22,190713
1978-Nov-05,188854,1177,0,0,0,0,1328.22,190183
1978-Nov-06,188324,1177,0,0,0,0,1328.22,189653
1978-Nov-07,187794,1177,0,0,0,0,1328.22,189122
1978-Nov-08,187264,1177,0,0,0,0,1328.22,188592
1978-Nov-09,186734,1177,0,0,0,0,1328.22,188062
1978-Nov-10,186204,1177,0,0,0,0,1328.22,187532
1978-Nov-11,185674,1177,0,0,0,0,1328.22,187002
1978-Nov-12,185144,1177,0,0,0,0,1328.22,186472
1978-Nov-13,184614,1177,0,0,0,0,1328.22,185942
1978-Nov-14,184084,1177,0,0,0,0,1328.22,185412
1978-Nov-15,183553,1177,0,0,0,0,1328.22,184882
1978-Nov-16,183023,1177,0,0,0,0,1328.22,184352
1978-Nov-17,182493,1177,0,0,0,0,1328.22,183821
1978-Nov-18,181963,1177,0,0,0,0,1328.22,183291
1978-Nov-19,181433,1177,0,0,0,0,1328.22,182761
1978-Nov-20,180903,1177,0,0,0,0,1328.22,182231
1978-Nov-21,180373,1177,0,0,0,0,1328.22,181701
1978-Nov-22,179843,1177,0,0,0,0,1328.22,181171
1978-Nov-23,179313,1177,0,0,0,0,1328.22,180641
1978-Nov-24,178783,1177,0,0,0,0,1328.22,180111
